"NoticeId","Title","Sol#","Department/Ind.Agency","CGAC","Sub-Tier","FPDS Code","Office","AAC Code","PostedDate","Type","BaseType","ArchiveType","ArchiveDate","SetASideCode","SetASide","ResponseDeadLine","NaicsCode","ClassificationCode","PopStreetAddress","PopCity","PopState","PopZip","PopCountry","Active","AwardNumber","AwardDate","Award$","Awardee","PrimaryContactTitle","PrimaryContactFullname","PrimaryContactEmail","PrimaryContactPhone","PrimaryContactFax","SecondaryContactTitle","SecondaryContactFullname","SecondaryContactEmail","SecondaryContactPhone","SecondaryContactFax","OrganizationType","State","City","ZipCode","CountryCode","AdditionalInfoLink","Link","Description"
"4a8b94be6c27467098564032d7fc6e9a","9515 PLATE, A/C MARINEPAK UNIT","N0040623Q0653","DEPT OF DEFENSE","017","DEPT OF THE NAVY","1700","NAVSUP FLT LOG CTR PUGET SOUND","N00406","2023-06-07 19:31:54.616-04","Presolicitation","Presolicitation","auto15","2023-07-04","SBA","Total Small Business Set-Aside (FAR 19.5)","2023-06-19T12:00:00-07:00","333415","9515","","","","","","Yes","","","","","","LIGAYA PAYNE","ligaya.payne.civ@us.navy.mil","","","","","","","","OFFICE","WA","BREMERTON","98314-5100","USA","","https://sam.gov/opp/4a8b94be6c27467098564032d7fc6e9a/view","EMAIL QUESTIONS TO: LIGAYA.PAYNE.CIV@US.NAVY.MIL � BRAND NAME: This acquisition will be negotiated on a BRAND NAME with YORK INTERNATIONAL CORP. dba JOHNSON CONTROLS, per FAR 6.302-1 utilizing FAR Parts 12 and 13, Commercial and Simplified Acquisition Procedure. AUTHORIZED SMALL BUSINESS DISTRIBUTORS may identify their interest and capability to respond to the requirement or submit proposals prior to the offer due date, which will be considered solely for the purpose of determining whether to conduct a competitive procurement. A determination not to compete this action based upon responses received to this notice is solely within the discretion of the Government. Award of firm-fixed price supply type contract is anticipated. The required delivery date is 30 DAYS ARO. It is anticipated that the solicitation will be posted to the Beta.Sam website on or about 08 JUNE 2023 with quotes due on or about 19 JUNE 2023. Prospective offerors are responsible for downloading their own copy of the solicitation from the Beta.Sam.Gov website and for frequently monitoring the site for any amendments. The Government is not responsible for any inability of the offeror to access the posted documents. � �Teleworking until further notice and will not have access to work phone or voicemail� �Please communicate via email during working hours until further notice�"
"c908578fc7e74a68bceaac9101d136ed","Q401--Onsite Contract Nursing Staff For Dublin VA Health Care System","36C24723Q0410","VETERANS AFFAIRS, DEPARTMENT OF","036","VETERANS AFFAIRS, DEPARTMENT OF","3600","247-NETWORK CONTRACT OFFICE 7 (36C247)","36C247","2023-06-07 19:30:16.042-04","Award Notice","Award Notice","autocustom","2023-06-12","","","","561320","Q401","","","","","","Yes","36F79721D020336C24723F0487","2023-05-22","1086217.60000000","MILLBROOK SUPPORT SERVICES INC MILLBROOK 12545","Branch Chief","Tanjia A Dotson","Tanjia.Dotson@va.gov","404-828-5564","","","","","","","OFFICE","GA","AUGUSTA","30904","USA","","https://sam.gov/opp/c908578fc7e74a68bceaac9101d136ed/view",""
"a7e91e5b9d944066b93d4bf15fd12c47","Region 3 CERCLA Environmental Services - Multi-award IDIQ","127EAV23R0002","AGRICULTURE, DEPARTMENT OF","012","FOREST SERVICE","12C2","Southwestern Regional Office, Region 3","128371","2023-06-07 19:29:15.153-04","Award Notice","Award Notice","auto15","2023-06-15","SBA","Total Small Business Set-Aside (FAR 19.5)","","562910","F115","","Boise","ID","83703","USA","Yes","MAS127EAV23D0002","2023-05-31","15000000.00","WATER, CIVIL AND ENVIRONMENTAL INCORPORATED Boise ID 83703 USA","","DAVID WATSON","DAVID.L.WATSON@USDA.GOV","4802049319","","","","","","","OFFICE","NM","ALBUQUERQUE","87102","USA","","https://sam.gov/opp/a7e91e5b9d944066b93d4bf15fd12c47/view",""
"685dda801b004198858a1d6763f47aa9","Region 3 CERCLA Environmental Services - Multi-award","127EAV23R0002","AGRICULTURE, DEPARTMENT OF","012","FOREST SERVICE","12C2","Southwestern Regional Office, Region 3","128371","2023-06-07 19:28:37.311-04","Award Notice","Combined Synopsis/Solicitation","auto15","2023-06-15","SBA","Total Small Business Set-Aside (FAR 19.5)","","562910","F115","","Boise","ID","83703","USA","Yes","MAS127EAV23D0002","2023-05-31","15000000.00","WATER, CIVIL AND ENVIRONMENTAL INCORPORATED Boise ID 83703 USA","","DAVID WATSON","DAVID.L.WATSON@USDA.GOV","4802049319","","","","","","","OFFICE","NM","ALBUQUERQUE","87102","USA","","https://sam.gov/opp/685dda801b004198858a1d6763f47aa9/view",""
"145079b615464744bc26aa2e6364e13b","Region 3 CERCLA Environmental Services (Multi-award) IDIQ","127EAV23R0002","AGRICULTURE, DEPARTMENT OF","012","FOREST SERVICE","12C2","Southwestern Regional Office, Region 3","128371","2023-06-07 19:28:10.142-04","Award Notice","Combined Synopsis/Solicitation","auto15","2023-06-15","SBA","Total Small Business Set-Aside (FAR 19.5)","","562910","F115","","Butte","MT","59701","USA","Yes","MAS127EAV23D0002","2023-05-31","15000000.00","PIONEER TECHNICAL SERVICES INC Butte MT 59701 USA","","DAVID WATSON","DAVID.L.WATSON@USDA.GOV","4802049319","","","","","","","OFFICE","NM","ALBUQUERQUE","87102","USA","","https://sam.gov/opp/145079b615464744bc26aa2e6364e13b/view",""
"da273706b5124a33b949a0a14fee12cc","Architecture and Engineering (A&E) Design Services for DTRA Heavy Test Site Construction","DTRA-23-0011","DEPT OF DEFENSE","097","DEFENSE THREAT REDUCTION AGENCY (DTRA)","9761","DEFENSE THREAT REDUCTION AGENCY","HDTRA2","2023-06-07 19:28:05.042-04","Presolicitation","Sources Sought","auto15","2023-07-16","","","2023-07-01T12:00:00-06:00","541330","C219","","Kirtland AFB","NM","87117","USA","Yes","","","","","","Ivan Mella","ivan.a.mella.civ@mail.mil","5716162329","5058464246","","","","","","OFFICE","NM","KIRTLAND AFB","87117-5669","USA","","https://sam.gov/opp/da273706b5124a33b949a0a14fee12cc/view","This Pre-solicitation Notice serves to inform offerors of the upcomig release of a formal solicitation for Architecture and Engineering (A&E) Design Services for DTRA Heavy Test Site Construction.� It is anticipated that a formal solicitation will be posted sometime within the first week of July on the SAM.gov website (https://www.sam.gov/).� For details related to this acquisition, refer to the Draft Solicitation (same title), posted on SAM.gov 03 February 2023.� Reference Notice ID: DTRA-23-0001 This notice does not constitute a solicitation and shall not be construed as a commitment by the Government. Responses in any form are not offers and the Government is under no obligation to award a contract as a result of this announcement. The Government will not be responsible for any costs incurred by interested parties in responding to this notice. Any information submitted by respondents is strictly voluntary. Note that it is the responsibility of the offeror to monitor the website for the solicitation and any associated amendments. Contractors interested in doing business with the Government must be registered in the System for Award Management (SAM) database at https://www.sam.gov/. Contractors must also ensure annual representations and certifications are current within the SAM website www.sam.gov.� Contractors must be registered with Procurement Integrated Enterprise Environment (PIEE) at https://piee.eb.mil.�� All responsible sources may submit an offer, which if timely received will be considered. The point of contact for this notice is Mr. Ivan Mella, Contract Specialist, who can be reached via email at ivan.a.mella.civ@mail.mil."
"ac3e95d1044d42e0b9643f59082d15b8","Region 3 CERCLA Environmental Services (Multi-award) IDIQ","127EAV2R0002","AGRICULTURE, DEPARTMENT OF","012","FOREST SERVICE","12C2","Southwestern Regional Office, Region 3","128371","2023-06-07 19:27:39.568-04","Award Notice","Combined Synopsis/Solicitation","auto15","2023-06-15","SBA","Total Small Business Set-Aside (FAR 19.5)","","562910","F115","","Martinez","CA","94553","USA","Yes","MAS127EAV23D0002","2023-05-31","15000000.00","Engineering/Remediation Resources Group, Inc. Martinez CA 94553 USA","","DAVID WATSON","DAVID.L.WATSON@USDA.GOV","4802049319","","","","","","","OFFICE","NM","ALBUQUERQUE","87102","USA","","https://sam.gov/opp/ac3e95d1044d42e0b9643f59082d15b8/view",""
"4d0c7f418383490d8a56cce91295c50f","Region 3 CERCLA Environmental Services (Multi-award) IDIQ","127EAV23R0002","AGRICULTURE, DEPARTMENT OF","012","FOREST SERVICE","12C2","Southwestern Regional Office, Region 3","128371","2023-06-07 19:26:36.775-04","Award Notice","Combined Synopsis/Solicitation","auto15","2023-06-15","SBA","Total Small Business Set-Aside (FAR 19.5)","","562910","F115","","Costa Mesa","CA","92626","USA","Yes","127EAV23D0002","2023-05-31","15000000.00","ENVIRONMENTAL COST MANAGEMENT, INC. Costa Mesa CA 92626 USA","","DAVID WATSON","DAVID.L.WATSON@USDA.GOV","4802049319","","","","","","","OFFICE","NM","ALBUQUERQUE","87102","USA","","https://sam.gov/opp/4d0c7f418383490d8a56cce91295c50f/view",""
"42c8844fbb994dd1ad909a45b2f4a5f9","TURBOSUPERCHARGER,N","N0010423PXA12","DEPT OF DEFENSE","017","DEPT OF THE NAVY","1700","NAVSUP WEAPON SYSTEMS SUPPORT MECH","N00104","2023-06-07 19:25:50.87-04","Award Notice","Award Notice","autocustom","2023-06-22","","","","","","","","","","","Yes","N0010423PXA12","2022-10-17","115500.00","TURBO SYSTEMS US INC Cary NC 27511 USA","","Devon C. Hensel","devon.c.hensel.civ@us.navy.mil","","","","","","","","OFFICE","PA","MECHANICSBURG","17050-0788","USA","","https://sam.gov/opp/42c8844fbb994dd1ad909a45b2f4a5f9/view","Sole source Navy repair requirement for a QTY 1 EA in the total amount of $115,500.00 (EST).�"
"3e2a0e831e1f4be4904b98ad714e6f8b","2920-- Electrical Motor Shop Components","36C26223Q1131","VETERANS AFFAIRS, DEPARTMENT OF","036","VETERANS AFFAIRS, DEPARTMENT OF","3600","262-NETWORK CONTRACT OFFICE 22 (36C262)","36C262","2023-06-07 19:20:06.252-04","Combined Synopsis/Solicitation","Combined Synopsis/Solicitation","autocustom","2023-07-13","SBA","Total Small Business Set-Aside (FAR 19.5)","2023-06-13T10:00:00-07:00","336320","2920","Department of Veterans Affairs VA Greater Los Angeles Healthcare System (GLA) Warehouse 11301 Wilshire Blvd","Los Angeles","","90073-1003","USA","Yes","","","","null ","Contract Specialist","Israel Garcia","israel.garcia2@va.gov","562-826-8000","","","","","","","OFFICE","AZ","Gilbert","85297","USA","","https://sam.gov/opp/3e2a0e831e1f4be4904b98ad714e6f8b/view","Combined Synopsis/Solicitation Notice Page 3 of 3 1. This is a combined synopsis/solicitation for commercial services/items prepared in accordance with the format in FAR Subpart 12.6 in conjunction with FAR Part 13, as supplemented with additional information included in this notice. This announcement constitutes the only solicitation; quotes are being requested and a separate written solicitation will not be issued. 1.a. Project Title: Electrical Motor Shop Components 1.b. Description: VA Greater Los Angeles Healthcare System (GLA) is seeking a contractor to provide Electrical Motor Shop components. 1.c. Project Location: VA Greater Los Angeles Healthcare System (GLA) 1.d. Solicitation Number: Request for Quotes (RFQ) - 36C26223Q1131. 1.e. Set Aside: This solicitation is issued as Small Business (SBA) set aside. 1.f. Applicable NAICS code: 336320 Motor Vehicle Electrical and Electronic Equipment Manufacturing 1.g. Small Business Size Standard: 1000 employees 1.h. Type of Contract: Firm Fixed Price 2. Scope. The Veteran s Integrated Service Network 22 is seeking a contractor to provide Electrical Motor Shop components (Non-Reversing Starter and Coils). The requirement is for General Electric (GE) and Square D (SQD) or equivalent having the following salient characteristics. Brand name Information: Manufacturer: General Electric (GE) and Square D (SQD) Part Number: See Salient Characteristics Nomenclature: Non-Combination Non-Reversing Starter And Coils Model Number: Please See Below (Any other information): Equal to product Information: Salient Characteristics: ITEM NUMBER DESCRIPTION OF SUPPLIES/SERVICES QUANTITY UNIT UNIT PRICE AMOUNT 0001 2.00 EA $ $ Full Voltage Non Combination Non Reversing Starter NEMA Size 1, Open, 120VAC Coil, 208/480 volts 3 pole. LOCAL STOCK NUMBER: CR306CXH002 (GE) 0002 1.00 EA $ $ Full Voltage Non Combination Non Reversing Starter NEMA Size 2, Open, 120VAC coil, 208/480 volts 3 pole. LOCAL STOCK NUMBER: CR306DXJ002 (GE) 0003 8.00 EA $ $ 120V Coil, Size 1, GE. LOCAL STOCK NUMBER: 15D21G002 (GE) 0004 10.00 EA $ $ 200-208V Coil, Size 1, GE. LOCAL STOCK NUMBER: 15D21G023 (GE) - 0005 8.00 EA $ $ 480V Coil, Size 1, GE. LOCAL STOCK NUMBER: 15D21G004 (GE) 0006 6.00 EA $ $ 115-120V Coil, Size 2, GE. LOCAL STOCK NUMBER: 15D22G002 (/GE) 0007 6.00 EA $ $ 200-208V Coil, Size 2, GE. LOCAL STOCK NUMBER: 15D22G023 (GE) 0008 6.00 EA $ $ 480V Coil, Size 2, GE. LOCAL STOCK NUMBER: 15D22G004 (GE) 0009 4.00 EA $ $ Full Voltage 208/480 Non Combination Non Reversing Starter NEMA Size 1, Open, 120VAC Coil, Square D. LOCAL STOCK NUMBER: 8536SCO3V02H30S 0010 1.00 EA $ $ Full Voltage 208/480 3 pole Non Combination Non Reversing Starter NEMA Size 2, Open, 120VAC, Square D. LOCAL STOCK NUMBER: 8536SDO1V02H30S 0011 8.00 EA $ $ 120V Coil, Size 1, Square D. LOCAL STOCK NUMBER: 31041-400-42 0012 8.00 EA $ $ 200-208V Coil, Size 1, Square D. LOCAL STOCK NUMBER: 31041-400-48 0013 8.00 EA $ $ 480V Coil, Size 1, Square D. LOCAL STOCK NUMBER: 31041-400-60 0014 4.00 EA $ $ 120V Coil, Size 2, Square D. LOCAL STOCK NUMBER: 31063-409-38 0015 4.00 EA $ $ 200-208V Coil, Size 2, Square D. LOCAL STOCK NUMBER: 31063-409-44 0016 4.00 EA $ $ 480V Coil, Size 2, Square D. LOCAL STOCK NUMBER: 31063-409-57 0017 4.00 EA $ $ GE Overload relay, size 1, 3 pole. LOCAL STOCK NUMBER: CR324C310F 0018 3.00 EA $ $ GE Overload relay, size 2, 3 pole. LOCAL STOCK NUMBER: CR324D310F Period of Performance. Items must be delivered by 09/30/2023. 3. Submit written offers in accordance with the following instructions, as well as Addendum to FAR 52.212-1, Instruction to Offerors. Oral offers will not be accepted. Complete and submit enclosure 1 via email no later than 10am PDT Tuesday June 13, 2023 to israel.garcia2@va.gov. Ensure the following are completed and/or included in the quote packet: 3.a. Vendor Information with SAM UEI. 3.b. Acknowledgement of amendments if applicable. 3.c. Concurrence/non-concurrence with solicitation terms, conditions, and provisions 3.d. Schedule of services. Items shall be FOB destination. Please specify offered item manufacturer and part number. 3.e. Authorized Distributor Letter/Memo from manufacturer. 3.f. Is the end product manufactured in the United States; and is the cost of the components made in the U.S. at least 60% of the total cost of components required to manufacture the end product? If the item is not manufactured in the U.S., please provide the country of origin."
"92823e322e3640bf9045a1ce3f407d87","Hangar 78 Bay Door Repair","N6247323C4804","DEPT OF DEFENSE","017","DEPT OF THE NAVY","1700","NAVFAC SOUTHWEST","N62473","2023-06-07 19:20:00.412-04","Award Notice","Award Notice","auto15","2023-06-22","8AN","8(a) Sole Source (FAR 19.8)","","238990","Z2AZ","","Yuma","AZ","85369","USA","Yes","N6247323C4804","2023-06-07","353502.54","Taylor Engineering, PLLC Yuma AZ 85365 USA","","Nerissa Mendivil","nerissa.mendivil@navy.mil","9282693541","","","","","","","OFFICE","CA","SAN DIEGO","92132-5000","USA","","https://sam.gov/opp/92823e322e3640bf9045a1ce3f407d87/view","This contract action was awarded as a direct 8(a) award and was authorized bystatute."
"a826a70a08534a12b353d24e83f92c5f","PRC-160 Parts","FA462023QA242","DEPT OF DEFENSE","057","DEPT OF THE AIR FORCE","5700","FA4877  355 CONS PK","FA4877","2023-06-07 19:18:08.034-04","Sources Sought","Sources Sought","auto15","2023-06-24","","","2023-06-09T12:00:00-07:00","334220","5820","","Tucson","AZ","85707","USA","Yes","","","","","","Carlos Melendez","carlos.melendez.10@us.af.mil","5202284183","","","Natalie Bernal","natalie.bernal@us.af.mil","5202285405","","OFFICE","AZ","DAVIS MONTHAN AFB","85707-3522","USA","","https://sam.gov/opp/a826a70a08534a12b353d24e83f92c5f/view","This is a request for information. The purpose of this posting is to gauge if there are businesses able to provide the parts listed in the Salient Characteristics."
"9da9da1ec86f49cf98ed3e47a1e93b75","16--CORE,METERING VALVE","SPE4A723T358Y","DEPT OF DEFENSE","097","DEFENSE LOGISTICS AGENCY (DLA)","97AS","DLA AVIATION","SPE4A7","2023-06-07 19:13:16.667-04","Combined Synopsis/Solicitation","Combined Synopsis/Solicitation","autocustom","2023-07-15","WOSB","Women-Owned Small Business (WOSB) Program Set-Aside (FAR 19.15)","2023-06-15","336411","16","","","","","","Yes","","","","","","Questions regarding this solicitation should be emailed to the buyer listed in block 5 of the solicitation document which can be found under the Additional Information link. If the Additional Information link does not work, please go to https://www.dibbs.bsm.dla.mil/Solicitations/ and type the solicitation number in the Global Search box.","DibbsBSM@dla.mil","","","","","","","","OFFICE","VA","RICHMOND","23237","USA","","https://sam.gov/opp/9da9da1ec86f49cf98ed3e47a1e93b75/view","Proposed procurement for NSN 1660006263716 CORE,METERING VALVE: Line 0001 Qty 227 UI EA Deliver To: DLA DISTRIBUTION DEPOT OKLAHOMA By: 0061 DAYS ADO Approved sources are 59364 136659; 64547 136659. The solicitation is an RFQ and will be available at the link provided in this notice. Hard copies of this solicitation are not available. Specifications, plans, or drawings are not available. All responsible sources may submit a quote which, if timely received, shall be considered. Quotes must be submitted electronically."
"47d6897455d14f77be78e64bca1ecd5e","K--AAO FURNITURE SERVICES AND SUPPLIES BPA Call - Man","40623610","INTERIOR, DEPARTMENT OF THE","014","BUREAU OF RECLAMATION","1425","UPPER COLORADO REGIONAL OFFICE","140R40","2023-06-07 19:13:01.96-04","Award Notice","Award Notice","auto15","2023-06-22","","","","238390","K071","","","","","","Yes","140R4019A0008","2023-06-07","43213.16","ALBUQUERQUE OFFICE SYSTEMS LLC 3715 HAWKINS ST NE ALBUQUERQUE NM 87109-4555 US","","Villegas, Tina","tvillegas@usbr.gov","505-462-3602","","","","","","","OFFICE","UT","SALT LAKE CITY","84138","USA","","https://sam.gov/opp/47d6897455d14f77be78e64bca1ecd5e/view","AAO FURNITURE SERVICES AND SUPPLIES BPA Call - Manager's Annex & Administrative Areas"
"0bf2fcbb642345d69f0189f89034396e","R704--OversightOffice of Business Oversight (OBO) and the Oversight Support Center (OSC) Oversight and Internal Audits Assessment Department-wide financial accountability requirements","36C10X22R0093","VETERANS AFFAIRS, DEPARTMENT OF","036","VETERANS AFFAIRS, DEPARTMENT OF","3600","SAC FREDERICK (36C10X)","36C10X","2023-06-07 19:12:40.524-04","Combined Synopsis/Solicitation","Combined Synopsis/Solicitation","autocustom","2023-07-05","","","2023-06-20T12:00:00-04:00","541219","R704","","","","","","Yes","","","","null ","Contract Specialist","Cedric Jackson","cedric.jackson@va.gov","240-215-1651","","","","","","","OFFICE","MD","FREDERICK","21703","USA","","https://sam.gov/opp/0bf2fcbb642345d69f0189f89034396e/view","5. PROJECT NUMBER (if applicable) CODE 7. ADMINISTERED BY 2. AMENDMENT/MODIFICATION NUMBER CODE 6. ISSUED BY 8. NAME AND ADDRESS OF CONTRACTOR 4. REQUISITION/PURCHASE REQ. NUMBER 3. EFFECTIVE DATE 9A. AMENDMENT OF SOLICITATION NUMBER 9B. DATED PAGE OF PAGES 10A. MODIFICATION OF CONTRACT/ORDER NUMBER 10B. DATED BPA NO. 1. CONTRACT ID CODE FACILITY CODE CODE Offers must acknowledge receipt of this amendment prior to the hour and date specified in the solicitation or as amended, by one of the following methods: The above numbered solicitation is amended as set forth in Item 14. The hour and date specified for receipt of Offers E. IMPORTANT: is extended, (a) By completing Items 8 and 15, and returning __________ copies of the amendment; (b) By acknowledging receipt of this amendment on each copy of the offer submitted; or (c) By separate letter or electronic communication which includes a reference to the solicitation and amendment numbers. FAILURE OF YOUR ACKNOWLEDGMENT TO BE RECEIVED AT THE PLACE DESIGNATED FOR THE RECEIPT OF OFFERS PRIOR TO THE HOUR AND DATE SPECIFIED MAY is not extended. 12. ACCOUNTING AND APPROPRIATION DATA (REV. 11/2016) is required to sign this document and return ___________ copies to the issuing office. is not, A. THIS CHANGE ORDER IS ISSUED PURSUANT TO: (Specify authority) THE CHANGES SET FORTH IN ITEM 14 ARE MADE IN THE CONTRACT ORDER NO. IN ITEM 10A. 15C. DATE SIGNED B. THE ABOVE NUMBERED CONTRACT/ORDER IS MODIFIED TO REFLECT THE ADMINISTRATIVE CHANGES SET FORTH IN ITEM 14, PURSUANT TO THE AUTHORITY OF FAR 43.103(b). RESULT IN REJECTION OF YOUR OFFER. If by virtue of this amendment you desire to change an offer already submitted, such change may be made by letter or electronic communication, provided each letter or electronic communication makes reference to the solicitation and this amendment, and is received prior to the opening hour and date specified. C. THIS SUPPLEMENTAL AGREEMENT IS ENTERED INTO PURSUANT TO AUTHORITY OF: D. OTHER Contractor 16C. DATE SIGNED 14. DESCRIPTION OF AMENDMENT/MODIFICATION 16B. UNITED STATES OF AMERICA Except as provided herein, all terms and conditions of the document referenced in Item 9A or 10A, as heretofore changed, remains unchanged and in full force and effect. 15A. NAME AND TITLE OF SIGNER 16A. NAME AND TITLE OF CONTRACTING OFFICER 15B. CONTRACTOR/OFFEROR STANDARD FORM 30 PREVIOUS EDITION NOT USABLE Prescribed by GSA - FAR (48 CFR) 53.243 (Type or print) (Type or print) (Organized by UCF section headings, including solicitation/contract subject matter where feasible.) (Number, street, county, State and ZIP Code) (If other than Item 6) (Specify type of modification and authority) (such as changes in paying office, appropriation date, etc.) (If required) (SEE ITEM 11) (SEE ITEM 13) (X) CHECK ONE 13. THIS ITEM APPLIES ONLY TO MODIFICATIONS OF CONTRACTS/ORDERS, IT MODIFIES THE CONTRACT/ORDER NO. AS DESCRIBED IN ITEM 14. 11. THIS ITEM ONLY APPLIES TO AMENDMENTS OF SOLICITATIONS AMENDMENT OF SOLICITATION/MODIFICATION OF CONTRACT (Signature of person authorized to sign) (Signature of Contracting Officer) 1 1 0001 N/A 36C10X Strategic Acquisition Center - Frederick Department of Veterans Affairs 5202 Presidents Court, Suite 103 Frederick MD 21703 36C10X Strategic Acquisition Center - Frederick Department of Veterans Affairs 5202 Presidents Court, Suite 103 Frederick MD 21703 To all Offerors/Bidders 36C10X22R0093 05-05-2023 X X X 1 June 20, 2023 at 12:00pm ET The purpose of this amendment 0001 is extend the due date and time mention above in block 11 of SF 30. Due date and time have changed from June 8, 2023 at 12:00pm ET to June 20, 2023 at 12:00pm ET. 2. Government response to questions will be issued on June 8, 2023 in amendment 0002. Jennifer Swift Contracting Officer"
"747eae3e21d24cfe860e7b957f7c4beb","2023 Wednesday with the Deputy for Small Business","2023WWTDFSB","DEPT OF DEFENSE","017","DEPT OF THE NAVY","1700","NAVAL UNDERSEA WARFARE CENTER","N00253","2023-06-07 19:10:32.332-04","Special Notice","Special Notice","auto15","2024-01-03","","","2023-12-19T17:00:00-08:00","","","","","","","","Yes","","","","","","David Walz","david.e.walz.civ@us.navy.mil","","","","Juliet Roske","juliet.r.roske.civ@us.navy.mil","","","OFFICE","WA","KEYPORT","98345-7610","USA","","https://sam.gov/opp/747eae3e21d24cfe860e7b957f7c4beb/view","Wednesday with the Deputy for Small Business is an opportunity for Industry partners to learn about doing business with the Naval Undersea Warfare Center (NUWC) Division, Keyport.� Industry will learn about the types of supplies and service�contract opportunities, set-aside opportunities, and how to do business with NUWC Keyport.�� Hear from the Puget Sound Naval Shipyard and Intermediate Maintenance Facility (PSNS/IMF) Deputy for Small Business, Washington State Procurement Technical Assistance Center (PTAC) an APEX Accelerator, Northwest Tech Bridge, and other NAVSEA Small Business Deputies (if available).� This monthly event will be both in-person and virtual on the dates listed below. Dates: June 28, 2023; July 19, 2023; August 30, 2023; September 27, 2023; October 25, 2023; November 29, 2023; December 20, 2023 Time: 10:00am - 11:30am Location: (In-Person and Virtual) In person location: The Vibe Coworks 19225 8th Ave NE Suite 201 Poulsbo, WA. 98370 Virtual: Microsoft Teams Who: Best suites companies with the following NAICS Codes: 334511 (SEARCH, DETECTION, NAVIGATION, GUIDANCE, AERONAUTICAL, AND NAUTICAL SYSTEM AND INSTRUMENT MANUFACTURING) 541330 (ENGINEERING SERVICES) 336611 (SHIP BUILDING AND REPAIRING) 334419 (OTHER ELECTRONIC COMPONENT MANUFACTURING) 541614 (PROCESS, PHYSICAL DISTRIBUTION, AND LOGISTICS CONSULTING SERVICES) 541519 (OTHER COMPUTER RELATED SERVICES) 541511 (CUSTOM COMPUTER PROGRAMMING SERVICES) 511210 (SOFTWARE PUBLISHERS) 332710 (MACHINE SHOPS) 335314 (RELAY AND INDUSTRIAL CONTROL MANUFACTURING) 811310 (COMMERCIAL AND INDUSTRIAL MACHINERY AND EQUIPMENT REPAIR (EXCEPT AUTOMOTIV AND ELECTRONIC) AND MAINTENANCE The above NAICS codes are not all inclusive.� Please note, Meetings are subject to cancellation or changing. To register, send an email to the POC�s listed with the following information: Company name, CAGE Code, top NAICS Code(s), individual(s) who will be attending email address, which month(s) you would like to attend, if you will be attending virtually or in-person, and attach a capability statement.� Please note, due to space limitations, in-person will be first come first serve, and only one person from your company may attend (unless space is available).� Those that will be attending virtually will receive a link to the event in a separate email.��"
"4aa207682cba4d21b7fb87b5f24ab9c6","QUILTING MACHINE","140A2323Q0398","INTERIOR, DEPARTMENT OF THE","014","BUREAU OF INDIAN AFFAIRS","1450","INDIAN EDUCATION ACQUISITION OFFICE","140A23","2023-06-07 19:05:06.484-04","Combined Synopsis/Solicitation","Combined Synopsis/Solicitation","auto15","2023-06-27","ISBEE","Indian Small Business Economic Enterprise (ISBEE) Set-Aside (specific to Department of Interior)","2023-06-12T14:00:00-05:00","333248","3530","","","","","","Yes","","","","","","Begay, Janice","Janice.Begay@bie.edu","7857498419","7858302760","","","","","","OFFICE","NM","Albuquerque","87104","USA","","https://sam.gov/opp/4aa207682cba4d21b7fb87b5f24ab9c6/view","QUILTING MACHINE"
